date;job_group;num_jobs;href
2023-12-22;Bauingenieurwesen;1631;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Bauingenieurwesen-Freelancer/
2023-12-22;Elektrotechnik / Elektronik;2007;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Elektrotechnik-Elektronik-Freelancer/
2023-12-22;Energietechnik;1014;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Energietechnik-Freelancer/
2023-12-22;Fahrzeugbau / -technik;1827;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fahrzeugbau-Fahrzeugtechnik-Freelancer/
2023-12-22;Fertigungstechnik;1234;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fertigungstechnik-Freelancer/
2023-12-22;Funk- / Nachrichtentechnik;960;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Funktechnik-Nachrichtentechnik-Freelancer/
2023-12-22;Handwerk;922;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Handwerk-Freelancer/
2023-12-22;Installation / Montage / Wartung;1433;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Installation-Montage-Wartung-Freelancer/
2023-12-22;Konstruktionstechnik;1436;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Konstruktionstechnik-Freelancer/
2023-12-22;Luft- / Raumfahrttechnik;521;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Luftfahrttechnik-Raumfahrttechnik-Freelancer/
2023-12-22;Management (Technik);5380;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2023-12-22;Maschinen- / Anlagenbau;3162;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Maschinenbau-Anlagenbau-Freelancer/
2023-12-22;Mechatronik;446;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Mechatronik-Freelancer/
2023-12-22;Mess- / Regelungstechnik;1872;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Messtechnik-Regelungstechnik-Freelancer/
2023-12-22;Produktionstechnik;2039;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Produktionstechnik-Freelancer/
2023-12-22;Prüftechnik;704;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Prueftechnik-Freelancer/
2023-12-22;Qualitätsmanagement / Testing (Technik);1928;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Qualitaetsmanagement-Freelancer/
2023-12-22;Robotik / Robotertechnik;436;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Robotik-Robotertechnik-Freelancer/
2023-12-22;Sicherheitstechnik;1220;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Sicherheitstechnik-Freelancer/
2023-12-22;Technisches Zeichnen / CAD / CAE;4022;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Technisches-Zeichnen-CAD-CAE-Freelancer/
2023-12-22;Textiltechnik;80;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Textiltechnik-Freelancer/
2023-12-22;Umwelttechnik;512;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Umwelttechnik-Freelancer/
2023-12-22;Verfahrenstechnik;903;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Verfahrenstechnik-Freelancer/
2023-12-22;Versorgungstechnik;926;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Versorgungstechnik-Freelancer/
2023-12-22;Weitere technische Qualifikationen;2794;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/weitere-technische-Freelancer/
2023-12-24;Design, Kunst, Medien;21984;/Freelancer/K/Design-Kunst-Medien-Freelancer/
2023-12-24;Design;13684;/Freelancer/K/Design-Kunst-Medien-Freelancer/Design-Freelancer/
2023-12-24;Grafik- / Animationssoftware;6173;/Freelancer/K/Design-Kunst-Medien-Freelancer/Grafik-Animationssoftware-Freelancer/
2023-12-24;Kunst;3576;/Freelancer/K/Design-Kunst-Medien-Freelancer/Kunst-Freelancer/
2023-12-24;Medien;4221;/Freelancer/K/Design-Kunst-Medien-Freelancer/Medien-Freelancer/
2023-12-24;Redaktion;6395;/Freelancer/K/Design-Kunst-Medien-Freelancer/Redaktion-Freelancer/
2023-12-24;Einkauf, Handel, Logistik;6967;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/
2023-12-24;Einkauf;2306;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Einkauf-Freelancer/
2023-12-24;Handel / E-Commerce;2293;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Handel-E-Commerce-Freelancer/
2023-12-24;Import / Export;441;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Import-Export-Freelancer/
2023-12-24;Lieferantenmanagement;1134;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Lieferantenmanagement-Freelancer/
2023-12-24;Logistik / Supply-Chain-Management;2433;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Supply-Chain-Management-Freelancer/
2023-12-24;Transport / Spedition;496;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Transport-Freelancer/
2023-12-24;Finanzen, Versicherung, Recht;7469;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/
2023-12-24;Finanzwesen;2946;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Finanzwesen-Freelancer/
2023-12-24;Rechnungswesen;4219;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechnungswesen-Freelancer/
2023-12-24;Rechtswesen;1584;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechtswesen-Freelancer/
2023-12-24;Versicherungen;505;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Versicherungen-Freelancer/
2023-12-24;Forschung, Wissenschaft, Bildung;7365;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/
2023-12-24;Bildung;1391;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Bildung-Freelancer/
2023-12-24;Forschung / Entwicklung;1431;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Forschung-Entwicklung-Freelancer/
2023-12-24;Medizinische Wissenschaft;985;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Medizinische-Wissenschaft-Freelancer/
2023-12-24;Wissenschaft;4498;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Wissenschaft-Freelancer/
2023-12-24;IT, Entwicklung;51002;/Freelancer/K/IT-Entwicklung-Freelancer/
2023-12-24;Blockchain;195;/Freelancer/K/IT-Entwicklung-Freelancer/Blockchain-Freelancer/
2023-12-24;Business Intelligence;5638;/Freelancer/K/IT-Entwicklung-Freelancer/Business-Intelligence-Freelancer/
2023-12-24;Datenbanken;9953;/Freelancer/K/IT-Entwicklung-Freelancer/Datenbanken-Freelancer/
2023-12-24;DevOps;1665;/Freelancer/K/IT-Entwicklung-Freelancer/DevOps-Freelancer/
2023-12-24;ERP / CRM Systeme;3823;/Freelancer/K/IT-Entwicklung-Freelancer/ERP-CRM-Systeme-Freelancer/
2023-12-24;Hardware-Entwicklung / Engineering;1698;/Freelancer/K/IT-Entwicklung-Freelancer/Hardware-Entwicklung-Engineering-Freelancer/
2023-12-24;Incident / Service Management / ITIL;2316;/Freelancer/K/IT-Entwicklung-Freelancer/Incidentmanagement-Servicemanagement-ITIL-Freelancer/
2023-12-24;IT Sicherheit;3595;/Freelancer/K/IT-Entwicklung-Freelancer/IT-Sicherheit-Freelancer/
2023-12-24;Maschinelles Lernen;1232;/Freelancer/K/IT-Entwicklung-Freelancer/Maschinelles-Lernen-Freelancer/
2023-12-24;Natural Language Processing (NLP);255;/Freelancer/K/IT-Entwicklung-Freelancer/Natural-Language-Processing-Freelancer/
2023-12-24;Plattformen / Betriebssysteme;4584;/Freelancer/K/IT-Entwicklung-Freelancer/Plattformen-Betriebssysteme-Freelancer/
2023-12-24;Projektleitung / -management (IT);15584;/Freelancer/K/IT-Entwicklung-Freelancer/Projektleitung-Projektmanagement-IT-Freelancer/
2023-12-24;Qualitätsmanagement / Testing (IT);4792;/Freelancer/K/IT-Entwicklung-Freelancer/Qualitaetsmanagement-Testing-Freelancer/
2023-12-24;SAP;4964;/Freelancer/K/IT-Entwicklung-Freelancer/SAP-Freelancer/
2023-12-24;Serveradministration;2592;/Freelancer/K/IT-Entwicklung-Freelancer/Serveradministration-Freelancer/
2023-12-24;Shopify;490;/Freelancer/K/IT-Entwicklung-Freelancer/Shopify-Freelancer/
2023-12-24;Software Architektur / Analyse;3982;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarearchitektur-Softwareanalyse-Freelancer/
2023-12-24;Softwareentwicklung / -programmierung;20686;/Freelancer/K/IT-Entwicklung-Freelancer/Softwareentwicklung-Softwareprogrammierung-Freelancer/
2023-12-24;Softwarepaketierung / Verteilung;882;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarepaketierung-Verteilung-Freelancer/
2023-12-24;Support / Techniker;2994;/Freelancer/K/IT-Entwicklung-Freelancer/Support-Techniker-Freelancer/
2023-12-24;System Architektur / Analyse;3922;/Freelancer/K/IT-Entwicklung-Freelancer/Systemarchitektur-Systemanalyse-Freelancer/
2023-12-24;Systemadministration;3087;/Freelancer/K/IT-Entwicklung-Freelancer/Systemadministration-Freelancer/
2023-12-24;Telekommunikation / Netzwerke;3534;/Freelancer/K/IT-Entwicklung-Freelancer/Telekommunikation-Netzwerke-Freelancer/
2023-12-24;User Interface / User Experience;2128;/Freelancer/K/IT-Entwicklung-Freelancer/User-Interface-User-Experience-Freelancer/
2023-12-24;Virtualisierung;3163;/Freelancer/K/IT-Entwicklung-Freelancer/Virtualisierung-Freelancer/
2023-12-24;Web;14723;/Freelancer/K/IT-Entwicklung-Freelancer/Web-Freelancer/
2023-12-24;Weitere IT-Qualifikationen;12066;/Freelancer/K/IT-Entwicklung-Freelancer/Weitere-IT-Qualifikationen-Freelancer/
2023-12-24;Marketing, Vertrieb, Kommunikation;19868;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/
2023-12-24;Kommunikation;6994;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Kommunikation-Freelancer/
2023-12-24;Marketing;14044;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Marketing-Freelancer/
2023-12-24;Vertrieb;4684;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Vertrieb-Freelancer/
2023-12-24;Management, Unternehmen, Strategie;29861;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/
2023-12-24;Management;11490;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Management-Freelancer/
2023-12-24;Personalwesen;4534;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Personalwesen-Freelancer/
2023-12-24;Projektleitung / -management / PMO;16579;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2023-12-24;Qualitätsmanagement;2956;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Qualitaetsmanagement-Freelancer/
2023-12-24;Strategie;10584;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Strategie-Freelancer/
2023-12-24;Weitere organisatorische Qualifikationen;4325;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Weitere-organisatorische-Freelancer/
2023-12-24;Sprachen, Dienstleistung, Soziales;12445;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/
2023-12-24;Dienstleistung;2389;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Dienstleistung-Freelancer/
2023-12-24;Erziehung;43;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Erziehung-Freelancer/
2023-12-24;Soziales;274;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Soziales-Freelancer/
2023-12-24;Sprache / Übersetzung;4119;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Sprache-Uebersetzung-Freelancer/
2023-12-24;Training / Schulung / Coaching;6544;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Training-Schulung-Coaching-Freelancer/
2023-12-24;Technik, Ingenieurwesen;21113;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/
2023-12-24;Architektur;861;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Architektur-Freelancer/
2023-12-24;Automatisierungstechnik;1875;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Automatisierungstechnik-Freelancer/
2023-12-24;Bauingenieurwesen;1629;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Bauingenieurwesen-Freelancer/
2023-12-24;Elektrotechnik / Elektronik;2007;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Elektrotechnik-Elektronik-Freelancer/
2023-12-24;Energietechnik;1014;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Energietechnik-Freelancer/
2023-12-24;Fahrzeugbau / -technik;1827;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fahrzeugbau-Fahrzeugtechnik-Freelancer/
2023-12-24;Fertigungstechnik;1234;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fertigungstechnik-Freelancer/
2023-12-24;Funk- / Nachrichtentechnik;960;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Funktechnik-Nachrichtentechnik-Freelancer/
2023-12-24;Handwerk;924;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Handwerk-Freelancer/
2023-12-24;Installation / Montage / Wartung;1433;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Installation-Montage-Wartung-Freelancer/
2023-12-24;Konstruktionstechnik;1436;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Konstruktionstechnik-Freelancer/
2023-12-24;Luft- / Raumfahrttechnik;522;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Luftfahrttechnik-Raumfahrttechnik-Freelancer/
2023-12-24;Management (Technik);5380;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2023-12-24;Maschinen- / Anlagenbau;3162;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Maschinenbau-Anlagenbau-Freelancer/
2023-12-24;Mechatronik;446;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Mechatronik-Freelancer/
2023-12-24;Mess- / Regelungstechnik;1872;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Messtechnik-Regelungstechnik-Freelancer/
2023-12-24;Produktionstechnik;2039;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Produktionstechnik-Freelancer/
2023-12-24;Prüftechnik;705;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Prueftechnik-Freelancer/
2023-12-24;Qualitätsmanagement / Testing (Technik);1928;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Qualitaetsmanagement-Freelancer/
2023-12-24;Robotik / Robotertechnik;435;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Robotik-Robotertechnik-Freelancer/
2023-12-24;Sicherheitstechnik;1220;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Sicherheitstechnik-Freelancer/
2023-12-24;Technisches Zeichnen / CAD / CAE;4023;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Technisches-Zeichnen-CAD-CAE-Freelancer/
2023-12-24;Textiltechnik;80;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Textiltechnik-Freelancer/
2023-12-24;Umwelttechnik;513;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Umwelttechnik-Freelancer/
2023-12-24;Verfahrenstechnik;903;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Verfahrenstechnik-Freelancer/
2023-12-24;Versorgungstechnik;927;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Versorgungstechnik-Freelancer/
2023-12-24;Weitere technische Qualifikationen;2795;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/weitere-technische-Freelancer/
2023-12-26;Design, Kunst, Medien;21991;/Freelancer/K/Design-Kunst-Medien-Freelancer/
2023-12-26;Design;13688;/Freelancer/K/Design-Kunst-Medien-Freelancer/Design-Freelancer/
2023-12-26;Grafik- / Animationssoftware;6174;/Freelancer/K/Design-Kunst-Medien-Freelancer/Grafik-Animationssoftware-Freelancer/
2023-12-26;Kunst;3577;/Freelancer/K/Design-Kunst-Medien-Freelancer/Kunst-Freelancer/
2023-12-26;Medien;4221;/Freelancer/K/Design-Kunst-Medien-Freelancer/Medien-Freelancer/
2023-12-26;Redaktion;6397;/Freelancer/K/Design-Kunst-Medien-Freelancer/Redaktion-Freelancer/
2023-12-26;Einkauf, Handel, Logistik;6965;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/
2023-12-26;Einkauf;2305;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Einkauf-Freelancer/
2023-12-26;Handel / E-Commerce;2293;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Handel-E-Commerce-Freelancer/
2023-12-26;Import / Export;441;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Import-Export-Freelancer/
2023-12-26;Lieferantenmanagement;1134;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Lieferantenmanagement-Freelancer/
2023-12-26;Logistik / Supply-Chain-Management;2432;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Supply-Chain-Management-Freelancer/
2023-12-26;Transport / Spedition;496;/Freelancer/K/Einkauf-Handel-Logistik-Freelancer/Transport-Freelancer/
2023-12-26;Finanzen, Versicherung, Recht;7470;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/
2023-12-26;Finanzwesen;2947;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Finanzwesen-Freelancer/
2023-12-26;Rechnungswesen;4221;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechnungswesen-Freelancer/
2023-12-26;Rechtswesen;1584;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Rechtswesen-Freelancer/
2023-12-26;Versicherungen;505;/Freelancer/K/Finanzen-Versicherung-Recht-Freelancer/Versicherungen-Freelancer/
2023-12-26;Forschung, Wissenschaft, Bildung;7366;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/
2023-12-26;Bildung;1391;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Bildung-Freelancer/
2023-12-26;Forschung / Entwicklung;1431;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Forschung-Entwicklung-Freelancer/
2023-12-26;Medizinische Wissenschaft;985;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Medizinische-Wissenschaft-Freelancer/
2023-12-26;Wissenschaft;4499;/Freelancer/K/Forschung-Wissenschaft-Bildung-Freelancer/Wissenschaft-Freelancer/
2023-12-26;IT, Entwicklung;51005;/Freelancer/K/IT-Entwicklung-Freelancer/
2023-12-26;Blockchain;195;/Freelancer/K/IT-Entwicklung-Freelancer/Blockchain-Freelancer/
2023-12-26;Business Intelligence;5637;/Freelancer/K/IT-Entwicklung-Freelancer/Business-Intelligence-Freelancer/
2023-12-26;Datenbanken;9957;/Freelancer/K/IT-Entwicklung-Freelancer/Datenbanken-Freelancer/
2023-12-26;DevOps;1667;/Freelancer/K/IT-Entwicklung-Freelancer/DevOps-Freelancer/
2023-12-26;ERP / CRM Systeme;3823;/Freelancer/K/IT-Entwicklung-Freelancer/ERP-CRM-Systeme-Freelancer/
2023-12-26;Hardware-Entwicklung / Engineering;1699;/Freelancer/K/IT-Entwicklung-Freelancer/Hardware-Entwicklung-Engineering-Freelancer/
2023-12-26;Incident / Service Management / ITIL;2313;/Freelancer/K/IT-Entwicklung-Freelancer/Incidentmanagement-Servicemanagement-ITIL-Freelancer/
2023-12-26;IT Sicherheit;3596;/Freelancer/K/IT-Entwicklung-Freelancer/IT-Sicherheit-Freelancer/
2023-12-26;Maschinelles Lernen;1232;/Freelancer/K/IT-Entwicklung-Freelancer/Maschinelles-Lernen-Freelancer/
2023-12-26;Natural Language Processing (NLP);254;/Freelancer/K/IT-Entwicklung-Freelancer/Natural-Language-Processing-Freelancer/
2023-12-26;Plattformen / Betriebssysteme;4586;/Freelancer/K/IT-Entwicklung-Freelancer/Plattformen-Betriebssysteme-Freelancer/
2023-12-26;Projektleitung / -management (IT);15581;/Freelancer/K/IT-Entwicklung-Freelancer/Projektleitung-Projektmanagement-IT-Freelancer/
2023-12-26;Qualitätsmanagement / Testing (IT);4792;/Freelancer/K/IT-Entwicklung-Freelancer/Qualitaetsmanagement-Testing-Freelancer/
2023-12-26;SAP;4963;/Freelancer/K/IT-Entwicklung-Freelancer/SAP-Freelancer/
2023-12-26;Serveradministration;2592;/Freelancer/K/IT-Entwicklung-Freelancer/Serveradministration-Freelancer/
2023-12-26;Shopify;491;/Freelancer/K/IT-Entwicklung-Freelancer/Shopify-Freelancer/
2023-12-26;Software Architektur / Analyse;3981;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarearchitektur-Softwareanalyse-Freelancer/
2023-12-26;Softwareentwicklung / -programmierung;20695;/Freelancer/K/IT-Entwicklung-Freelancer/Softwareentwicklung-Softwareprogrammierung-Freelancer/
2023-12-26;Softwarepaketierung / Verteilung;883;/Freelancer/K/IT-Entwicklung-Freelancer/Softwarepaketierung-Verteilung-Freelancer/
2023-12-26;Support / Techniker;2994;/Freelancer/K/IT-Entwicklung-Freelancer/Support-Techniker-Freelancer/
2023-12-26;System Architektur / Analyse;3921;/Freelancer/K/IT-Entwicklung-Freelancer/Systemarchitektur-Systemanalyse-Freelancer/
2023-12-26;Systemadministration;3087;/Freelancer/K/IT-Entwicklung-Freelancer/Systemadministration-Freelancer/
2023-12-26;Telekommunikation / Netzwerke;3535;/Freelancer/K/IT-Entwicklung-Freelancer/Telekommunikation-Netzwerke-Freelancer/
2023-12-26;User Interface / User Experience;2129;/Freelancer/K/IT-Entwicklung-Freelancer/User-Interface-User-Experience-Freelancer/
2023-12-26;Virtualisierung;3167;/Freelancer/K/IT-Entwicklung-Freelancer/Virtualisierung-Freelancer/
2023-12-26;Web;14729;/Freelancer/K/IT-Entwicklung-Freelancer/Web-Freelancer/
2023-12-26;Weitere IT-Qualifikationen;12067;/Freelancer/K/IT-Entwicklung-Freelancer/Weitere-IT-Qualifikationen-Freelancer/
2023-12-26;Marketing, Vertrieb, Kommunikation;19866;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/
2023-12-26;Kommunikation;6994;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Kommunikation-Freelancer/
2023-12-26;Marketing;14042;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Marketing-Freelancer/
2023-12-26;Vertrieb;4684;/Freelancer/K/Marketing-Vertrieb-Kommunikation-Freelancer/Vertrieb-Freelancer/
2023-12-26;Management, Unternehmen, Strategie;29857;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/
2023-12-26;Management;11488;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Management-Freelancer/
2023-12-26;Personalwesen;4534;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Personalwesen-Freelancer/
2023-12-26;Projektleitung / -management / PMO;16576;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2023-12-26;Qualitätsmanagement;2957;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Qualitaetsmanagement-Freelancer/
2023-12-26;Strategie;10583;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Strategie-Freelancer/
2023-12-26;Weitere organisatorische Qualifikationen;4326;/Freelancer/K/Management-Unternehmen-Strategie-Freelancer/Weitere-organisatorische-Freelancer/
2023-12-26;Sprachen, Dienstleistung, Soziales;12444;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/
2023-12-26;Dienstleistung;2390;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Dienstleistung-Freelancer/
2023-12-26;Erziehung;43;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Erziehung-Freelancer/
2023-12-26;Soziales;274;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Soziales-Freelancer/
2023-12-26;Sprache / Übersetzung;4119;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Sprache-Uebersetzung-Freelancer/
2023-12-26;Training / Schulung / Coaching;6542;/Freelancer/K/Sprachen-Dienstleistung-Soziales-Freelancer/Training-Schulung-Coaching-Freelancer/
2023-12-26;Technik, Ingenieurwesen;21117;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/
2023-12-26;Architektur;862;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Architektur-Freelancer/
2023-12-26;Automatisierungstechnik;1874;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Automatisierungstechnik-Freelancer/
2023-12-26;Bauingenieurwesen;1629;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Bauingenieurwesen-Freelancer/
2023-12-26;Elektrotechnik / Elektronik;2008;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Elektrotechnik-Elektronik-Freelancer/
2023-12-26;Energietechnik;1015;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Energietechnik-Freelancer/
2023-12-26;Fahrzeugbau / -technik;1828;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fahrzeugbau-Fahrzeugtechnik-Freelancer/
2023-12-26;Fertigungstechnik;1234;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Fertigungstechnik-Freelancer/
2023-12-26;Funk- / Nachrichtentechnik;961;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Funktechnik-Nachrichtentechnik-Freelancer/
2023-12-26;Handwerk;925;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Handwerk-Freelancer/
2023-12-26;Installation / Montage / Wartung;1433;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Installation-Montage-Wartung-Freelancer/
2023-12-26;Konstruktionstechnik;1436;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Konstruktionstechnik-Freelancer/
2023-12-26;Luft- / Raumfahrttechnik;522;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Luftfahrttechnik-Raumfahrttechnik-Freelancer/
2023-12-26;Management (Technik);5379;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Projektleitung-Projektmanagement-PMO-Freelancer/
2023-12-26;Maschinen- / Anlagenbau;3162;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Maschinenbau-Anlagenbau-Freelancer/
2023-12-26;Mechatronik;446;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Mechatronik-Freelancer/
2023-12-26;Mess- / Regelungstechnik;1871;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Messtechnik-Regelungstechnik-Freelancer/
2023-12-26;Produktionstechnik;2040;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Produktionstechnik-Freelancer/
2023-12-26;Prüftechnik;705;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Prueftechnik-Freelancer/
2023-12-26;Qualitätsmanagement / Testing (Technik);1927;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Qualitaetsmanagement-Freelancer/
2023-12-26;Robotik / Robotertechnik;436;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Robotik-Robotertechnik-Freelancer/
2023-12-26;Sicherheitstechnik;1220;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Sicherheitstechnik-Freelancer/
2023-12-26;Technisches Zeichnen / CAD / CAE;4024;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Technisches-Zeichnen-CAD-CAE-Freelancer/
2023-12-26;Textiltechnik;80;/Freelancer/K/Technik-Ingenieurwesen-Freelancer/Textiltechnik-Freelancer/
