date;job_group;num_jobs;href
2023-11-26;Management, Unternehmen, Strategie;1016;/Projekte/K/Management-Unternehmen-Strategie-Projekte/
2023-11-26;Management;173;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Management-Projekte/
2023-11-26;Personalwesen;96;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Personalwesen-Projekte/
2023-11-26;Projektleitung / -management / PMO;517;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Projektleitung-Projektmanagement-PMO-Projekte/
2023-11-26;Qualitätsmanagement;175;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Qualitaetsmanagement-Projekte/
2023-11-26;Strategie;150;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Strategie-Projekte/
2023-11-26;Weitere organisatorische Qualifikationen;113;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Weitere-organisatorische-Projekte/
2023-11-26;Sprachen, Dienstleistung, Soziales;53;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/
2023-11-26;Dienstleistung;17;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Dienstleistung-Projekte/
2023-11-26;Erziehung;0;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Erziehung-Projekte/
2023-11-26;Soziales;1;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Soziales-Projekte/
2023-11-26;Sprache / Übersetzung;2;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Sprache-Uebersetzung-Projekte/
2023-11-26;Training / Schulung / Coaching;33;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Training-Schulung-Coaching-Projekte/
2023-11-26;Technik, Ingenieurwesen;1526;/Projekte/K/Technik-Ingenieurwesen-Projekte/
2023-11-26;Architektur;101;/Projekte/K/Technik-Ingenieurwesen-Projekte/Architektur-Projekte/
2023-11-26;Automatisierungstechnik;117;/Projekte/K/Technik-Ingenieurwesen-Projekte/Automatisierungstechnik-Projekte/
2023-11-26;Bauingenieurwesen;202;/Projekte/K/Technik-Ingenieurwesen-Projekte/Bauingenieurwesen-Projekte/
2023-11-26;Elektrotechnik / Elektronik;245;/Projekte/K/Technik-Ingenieurwesen-Projekte/Elektrotechnik-Elektronik-Projekte/
2023-11-26;Energietechnik;62;/Projekte/K/Technik-Ingenieurwesen-Projekte/Energietechnik-Projekte/
2023-11-26;Fahrzeugbau / -technik;173;/Projekte/K/Technik-Ingenieurwesen-Projekte/Fahrzeugbau-Fahrzeugtechnik-Projekte/
2023-11-26;Fertigungstechnik;57;/Projekte/K/Technik-Ingenieurwesen-Projekte/Fertigungstechnik-Projekte/
2023-11-26;Funk- / Nachrichtentechnik;84;/Projekte/K/Technik-Ingenieurwesen-Projekte/Funktechnik-Nachrichtentechnik-Projekte/
2023-11-26;Handwerk;27;/Projekte/K/Technik-Ingenieurwesen-Projekte/Handwerk-Projekte/
2023-11-26;Installation / Montage / Wartung;34;/Projekte/K/Technik-Ingenieurwesen-Projekte/Installation-Montage-Wartung-Projekte/
2023-11-26;Konstruktionstechnik;45;/Projekte/K/Technik-Ingenieurwesen-Projekte/Konstruktionstechnik-Projekte/
2023-11-26;Luft- / Raumfahrttechnik;6;/Projekte/K/Technik-Ingenieurwesen-Projekte/Luftfahrttechnik-Raumfahrttechnik-Projekte/
2023-11-26;Management (Technik);280;/Projekte/K/Technik-Ingenieurwesen-Projekte/Projektleitung-Projektmanagement-PMO-Projekte/
2023-11-26;Maschinen- / Anlagenbau;184;/Projekte/K/Technik-Ingenieurwesen-Projekte/Maschinenbau-Anlagenbau-Projekte/
2023-11-26;Mechatronik;35;/Projekte/K/Technik-Ingenieurwesen-Projekte/Mechatronik-Projekte/
2023-11-26;Mess- / Regelungstechnik;205;/Projekte/K/Technik-Ingenieurwesen-Projekte/Messtechnik-Regelungstechnik-Projekte/
2023-11-26;Produktionstechnik;102;/Projekte/K/Technik-Ingenieurwesen-Projekte/Produktionstechnik-Projekte/
2023-11-26;Prüftechnik;25;/Projekte/K/Technik-Ingenieurwesen-Projekte/Prueftechnik-Projekte/
2023-11-26;Qualitätsmanagement / Testing (Technik);102;/Projekte/K/Technik-Ingenieurwesen-Projekte/Qualitaetsmanagement-Projekte/
2023-11-26;Robotik / Robotertechnik;37;/Projekte/K/Technik-Ingenieurwesen-Projekte/Robotik-Robotertechnik-Projekte/
2023-11-26;Sicherheitstechnik;105;/Projekte/K/Technik-Ingenieurwesen-Projekte/Sicherheitstechnik-Projekte/
2023-11-26;Technisches Zeichnen / CAD / CAE;157;/Projekte/K/Technik-Ingenieurwesen-Projekte/Technisches-Zeichnen-CAD-CAE-Projekte/
2023-11-26;Textiltechnik;0;/Projekte/K/Technik-Ingenieurwesen-Projekte/Textiltechnik-Projekte/
2023-11-26;Umwelttechnik;72;/Projekte/K/Technik-Ingenieurwesen-Projekte/Umwelttechnik-Projekte/
2023-11-26;Verfahrenstechnik;43;/Projekte/K/Technik-Ingenieurwesen-Projekte/Verfahrenstechnik-Projekte/
2023-11-26;Versorgungstechnik;121;/Projekte/K/Technik-Ingenieurwesen-Projekte/Versorgungstechnik-Projekte/
2023-11-26;Weitere technische Qualifikationen;71;/Projekte/K/Technik-Ingenieurwesen-Projekte/Weitere-technische-Projekte/
2023-11-27;Design, Kunst, Medien;102;/Projekte/K/Design-Kunst-Medien-Projekte/
2023-11-27;Design;49;/Projekte/K/Design-Kunst-Medien-Projekte/Design-Projekte/
2023-11-27;Grafik- / Animationssoftware;23;/Projekte/K/Design-Kunst-Medien-Projekte/Grafik-Animationssoftware-Projekte/
2023-11-27;Kunst;9;/Projekte/K/Design-Kunst-Medien-Projekte/Kunst-Projekte/
2023-11-27;Medien;12;/Projekte/K/Design-Kunst-Medien-Projekte/Medien-Projekte/
2023-11-27;Redaktion;25;/Projekte/K/Design-Kunst-Medien-Projekte/Redaktion-Projekte/
2023-11-27;Einkauf, Handel, Logistik;300;/Projekte/K/Einkauf-Handel-Logistik/
2023-11-27;Einkauf;81;/Projekte/K/Einkauf-Handel-Logistik/Einkauf-Projekte/
2023-11-27;Handel / E-Commerce;115;/Projekte/K/Einkauf-Handel-Logistik/Handel-E-Commerce-Projekte/
2023-11-27;Import / Export;16;/Projekte/K/Einkauf-Handel-Logistik/Import-Export-Projekte/
2023-11-27;Lieferantenmanagement;11;/Projekte/K/Einkauf-Handel-Logistik/Lieferantenmanagement-Projekte/
2023-11-27;Logistik / Supply-Chain-Management;108;/Projekte/K/Einkauf-Handel-Logistik/Supply-Chain-Management-Projekte/
2023-11-27;Transport / Spedition;14;/Projekte/K/Einkauf-Handel-Logistik/Transport-Projekte/
2023-11-27;Finanzen, Versicherung, Recht;462;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/
2023-11-27;Finanzwesen;192;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Finanzwesen-Projekte/
2023-11-27;Rechnungswesen;222;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Rechnungswesen-Projekte/
2023-11-27;Rechtswesen;115;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Rechtswesen-Projekte/
2023-11-27;Versicherungen;17;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Versicherungen-Projekte/
2023-11-27;Forschung, Wissenschaft, Bildung;346;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/
2023-11-27;Bildung;2;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Bildung-Projekte/
2023-11-27;Forschung / Entwicklung;22;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Forschung-Entwicklung-Projekte/
2023-11-27;Medizinische Wissenschaft;54;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Medizinische-Wissenschaft-Projekte/
2023-11-27;Wissenschaft;301;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Wissenschaft-Projekte/
2023-11-27;IT, Entwicklung;2663;/Projekte/K/IT-Entwicklung-Projekte/
2023-11-27;Blockchain;16;/Projekte/K/IT-Entwicklung-Projekte/Blockchain-Projekte/
2023-11-27;Business Intelligence;164;/Projekte/K/IT-Entwicklung-Projekte/Business-Intelligence-Projekte/
2023-11-27;Datenbanken;206;/Projekte/K/IT-Entwicklung-Projekte/Datenbanken-Projekte/
2023-11-27;DevOps;92;/Projekte/K/IT-Entwicklung-Projekte/DevOps-Projekte/
2023-11-27;ERP / CRM Systeme;288;/Projekte/K/IT-Entwicklung-Projekte/ERP-CRM-Systeme-Projekte/
2023-11-27;Hardware-Entwicklung / Engineering;92;/Projekte/K/IT-Entwicklung-Projekte/Hardware-Entwicklung-Engineering-Projekte/
2023-11-27;Incident / Service Management / ITIL;51;/Projekte/K/IT-Entwicklung-Projekte/Incidentmanagement-Servicemanagement-ITIL-Projekte/
2023-11-27;IT Sicherheit;273;/Projekte/K/IT-Entwicklung-Projekte/IT-Sicherheit-Projekte/
2023-11-27;Maschinelles Lernen;21;/Projekte/K/IT-Entwicklung-Projekte/Maschinelles-Lernen-Projekte/
2023-11-27;Natural Language Processing (NLP);6;/Projekte/K/IT-Entwicklung-Projekte/Natural-Language-Processing-Projekte/
2023-11-27;Plattformen / Betriebssysteme;159;/Projekte/K/IT-Entwicklung-Projekte/Plattformen-Betriebssysteme-Projekte/
2023-11-27;Projektleitung / -management (IT);216;/Projekte/K/IT-Entwicklung-Projekte/Projektleitung-Projektmanagement-IT-Projekte/
2023-11-27;Qualitätsmanagement / Testing (IT);142;/Projekte/K/IT-Entwicklung-Projekte/Qualitaetsmanagement-Testing-Projekte/
2023-11-27;SAP;597;/Projekte/K/IT-Entwicklung-Projekte/SAP-Projekte/
2023-11-27;Serveradministration;138;/Projekte/K/IT-Entwicklung-Projekte/Serveradministration-Projekte/
2023-11-27;Shopify;2;/Projekte/K/IT-Entwicklung-Projekte/Shopify-Projekte/
2023-11-27;Software Architektur / Analyse;81;/Projekte/K/IT-Entwicklung-Projekte/Softwarearchitektur-Softwareanalyse-Projekte/
2023-11-27;Softwareentwicklung / -programmierung;679;/Projekte/K/IT-Entwicklung-Projekte/Softwareentwicklung-Softwareprogrammierung-Projekte/
2023-11-27;Softwarepaketierung / Verteilung;25;/Projekte/K/IT-Entwicklung-Projekte/Softwarepaketierung-Verteilung-Projekte/
2023-11-27;Support / Techniker;95;/Projekte/K/IT-Entwicklung-Projekte/Support-Techniker-Projekte/
2023-11-27;System Architektur / Analyse;267;/Projekte/K/IT-Entwicklung-Projekte/Systemarchitektur-Systemanalyse-Projekte/
2023-11-27;Systemadministration;252;/Projekte/K/IT-Entwicklung-Projekte/Systemadministration-Projekte/
2023-11-27;Telekommunikation / Netzwerke;192;/Projekte/K/IT-Entwicklung-Projekte/Telekommunikation-Netzwerke-Projekte/
2023-11-27;User Interface / User Experience;35;/Projekte/K/IT-Entwicklung-Projekte/User-Interface-User-Experience-Projekte/
2023-11-27;Virtualisierung;180;/Projekte/K/IT-Entwicklung-Projekte/Virtualisierung-Projekte/
2023-11-27;Web;299;/Projekte/K/IT-Entwicklung-Projekte/Web-Projekte/
2023-11-27;Weitere IT-Qualifikationen;398;/Projekte/K/IT-Entwicklung-Projekte/Weitere-IT-Qualifikationen-Projekte/
2023-11-27;Marketing, Vertrieb, Kommunikation;226;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/
2023-11-27;Kommunikation;63;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/Kommunikation-Projekte/
2023-11-27;Marketing;104;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/Marketing-Projekte/
2023-11-27;Vertrieb;80;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/Vertrieb-Projekte/
2023-11-27;Management, Unternehmen, Strategie;1019;/Projekte/K/Management-Unternehmen-Strategie-Projekte/
2023-11-27;Management;171;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Management-Projekte/
2023-11-27;Personalwesen;92;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Personalwesen-Projekte/
2023-11-27;Projektleitung / -management / PMO;518;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Projektleitung-Projektmanagement-PMO-Projekte/
2023-11-27;Qualitätsmanagement;189;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Qualitaetsmanagement-Projekte/
2023-11-27;Strategie;139;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Strategie-Projekte/
2023-11-27;Weitere organisatorische Qualifikationen;116;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Weitere-organisatorische-Projekte/
2023-11-27;Sprachen, Dienstleistung, Soziales;55;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/
2023-11-27;Dienstleistung;22;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Dienstleistung-Projekte/
2023-11-27;Erziehung;0;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Erziehung-Projekte/
2023-11-27;Soziales;1;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Soziales-Projekte/
2023-11-27;Sprache / Übersetzung;2;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Sprache-Uebersetzung-Projekte/
2023-11-27;Training / Schulung / Coaching;30;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Training-Schulung-Coaching-Projekte/
2023-11-27;Technik, Ingenieurwesen;1546;/Projekte/K/Technik-Ingenieurwesen-Projekte/
2023-11-27;Architektur;106;/Projekte/K/Technik-Ingenieurwesen-Projekte/Architektur-Projekte/
2023-11-27;Automatisierungstechnik;118;/Projekte/K/Technik-Ingenieurwesen-Projekte/Automatisierungstechnik-Projekte/
2023-11-27;Bauingenieurwesen;207;/Projekte/K/Technik-Ingenieurwesen-Projekte/Bauingenieurwesen-Projekte/
2023-11-27;Elektrotechnik / Elektronik;251;/Projekte/K/Technik-Ingenieurwesen-Projekte/Elektrotechnik-Elektronik-Projekte/
2023-11-27;Energietechnik;66;/Projekte/K/Technik-Ingenieurwesen-Projekte/Energietechnik-Projekte/
2023-11-27;Fahrzeugbau / -technik;175;/Projekte/K/Technik-Ingenieurwesen-Projekte/Fahrzeugbau-Fahrzeugtechnik-Projekte/
2023-11-27;Fertigungstechnik;57;/Projekte/K/Technik-Ingenieurwesen-Projekte/Fertigungstechnik-Projekte/
2023-11-27;Funk- / Nachrichtentechnik;79;/Projekte/K/Technik-Ingenieurwesen-Projekte/Funktechnik-Nachrichtentechnik-Projekte/
2023-11-27;Handwerk;27;/Projekte/K/Technik-Ingenieurwesen-Projekte/Handwerk-Projekte/
2023-11-27;Installation / Montage / Wartung;34;/Projekte/K/Technik-Ingenieurwesen-Projekte/Installation-Montage-Wartung-Projekte/
2023-11-27;Konstruktionstechnik;41;/Projekte/K/Technik-Ingenieurwesen-Projekte/Konstruktionstechnik-Projekte/
2023-11-27;Luft- / Raumfahrttechnik;5;/Projekte/K/Technik-Ingenieurwesen-Projekte/Luftfahrttechnik-Raumfahrttechnik-Projekte/
2023-11-27;Management (Technik);284;/Projekte/K/Technik-Ingenieurwesen-Projekte/Projektleitung-Projektmanagement-PMO-Projekte/
2023-11-27;Maschinen- / Anlagenbau;181;/Projekte/K/Technik-Ingenieurwesen-Projekte/Maschinenbau-Anlagenbau-Projekte/
2023-11-27;Mechatronik;37;/Projekte/K/Technik-Ingenieurwesen-Projekte/Mechatronik-Projekte/
2023-11-27;Mess- / Regelungstechnik;203;/Projekte/K/Technik-Ingenieurwesen-Projekte/Messtechnik-Regelungstechnik-Projekte/
2023-11-27;Produktionstechnik;103;/Projekte/K/Technik-Ingenieurwesen-Projekte/Produktionstechnik-Projekte/
2023-11-27;Prüftechnik;27;/Projekte/K/Technik-Ingenieurwesen-Projekte/Prueftechnik-Projekte/
2023-11-27;Qualitätsmanagement / Testing (Technik);108;/Projekte/K/Technik-Ingenieurwesen-Projekte/Qualitaetsmanagement-Projekte/
2023-11-27;Robotik / Robotertechnik;37;/Projekte/K/Technik-Ingenieurwesen-Projekte/Robotik-Robotertechnik-Projekte/
2023-11-27;Sicherheitstechnik;107;/Projekte/K/Technik-Ingenieurwesen-Projekte/Sicherheitstechnik-Projekte/
2023-11-27;Technisches Zeichnen / CAD / CAE;156;/Projekte/K/Technik-Ingenieurwesen-Projekte/Technisches-Zeichnen-CAD-CAE-Projekte/
2023-11-27;Textiltechnik;0;/Projekte/K/Technik-Ingenieurwesen-Projekte/Textiltechnik-Projekte/
2023-11-27;Umwelttechnik;76;/Projekte/K/Technik-Ingenieurwesen-Projekte/Umwelttechnik-Projekte/
2023-11-27;Verfahrenstechnik;43;/Projekte/K/Technik-Ingenieurwesen-Projekte/Verfahrenstechnik-Projekte/
2023-11-27;Versorgungstechnik;121;/Projekte/K/Technik-Ingenieurwesen-Projekte/Versorgungstechnik-Projekte/
2023-11-27;Weitere technische Qualifikationen;68;/Projekte/K/Technik-Ingenieurwesen-Projekte/Weitere-technische-Projekte/
2023-11-28;Design, Kunst, Medien;101;/Projekte/K/Design-Kunst-Medien-Projekte/
2023-11-28;Design;49;/Projekte/K/Design-Kunst-Medien-Projekte/Design-Projekte/
2023-11-28;Grafik- / Animationssoftware;23;/Projekte/K/Design-Kunst-Medien-Projekte/Grafik-Animationssoftware-Projekte/
2023-11-28;Kunst;9;/Projekte/K/Design-Kunst-Medien-Projekte/Kunst-Projekte/
2023-11-28;Medien;12;/Projekte/K/Design-Kunst-Medien-Projekte/Medien-Projekte/
2023-11-28;Redaktion;24;/Projekte/K/Design-Kunst-Medien-Projekte/Redaktion-Projekte/
2023-11-28;Einkauf, Handel, Logistik;293;/Projekte/K/Einkauf-Handel-Logistik/
2023-11-28;Einkauf;79;/Projekte/K/Einkauf-Handel-Logistik/Einkauf-Projekte/
2023-11-28;Handel / E-Commerce;112;/Projekte/K/Einkauf-Handel-Logistik/Handel-E-Commerce-Projekte/
2023-11-28;Import / Export;16;/Projekte/K/Einkauf-Handel-Logistik/Import-Export-Projekte/
2023-11-28;Lieferantenmanagement;11;/Projekte/K/Einkauf-Handel-Logistik/Lieferantenmanagement-Projekte/
2023-11-28;Logistik / Supply-Chain-Management;106;/Projekte/K/Einkauf-Handel-Logistik/Supply-Chain-Management-Projekte/
2023-11-28;Transport / Spedition;14;/Projekte/K/Einkauf-Handel-Logistik/Transport-Projekte/
2023-11-28;Finanzen, Versicherung, Recht;454;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/
2023-11-28;Finanzwesen;194;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Finanzwesen-Projekte/
2023-11-28;Rechnungswesen;214;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Rechnungswesen-Projekte/
2023-11-28;Rechtswesen;109;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Rechtswesen-Projekte/
2023-11-28;Versicherungen;17;/Projekte/K/Finanzen-Versicherung-Recht-Projekte/Versicherungen-Projekte/
2023-11-28;Forschung, Wissenschaft, Bildung;346;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/
2023-11-28;Bildung;2;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Bildung-Projekte/
2023-11-28;Forschung / Entwicklung;22;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Forschung-Entwicklung-Projekte/
2023-11-28;Medizinische Wissenschaft;54;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Medizinische-Wissenschaft-Projekte/
2023-11-28;Wissenschaft;301;/Projekte/K/Forschung-Wissenschaft-Bildung-Projekte/Wissenschaft-Projekte/
2023-11-28;IT, Entwicklung;2608;/Projekte/K/IT-Entwicklung-Projekte/
2023-11-28;Blockchain;16;/Projekte/K/IT-Entwicklung-Projekte/Blockchain-Projekte/
2023-11-28;Business Intelligence;161;/Projekte/K/IT-Entwicklung-Projekte/Business-Intelligence-Projekte/
2023-11-28;Datenbanken;205;/Projekte/K/IT-Entwicklung-Projekte/Datenbanken-Projekte/
2023-11-28;DevOps;91;/Projekte/K/IT-Entwicklung-Projekte/DevOps-Projekte/
2023-11-28;ERP / CRM Systeme;283;/Projekte/K/IT-Entwicklung-Projekte/ERP-CRM-Systeme-Projekte/
2023-11-28;Hardware-Entwicklung / Engineering;91;/Projekte/K/IT-Entwicklung-Projekte/Hardware-Entwicklung-Engineering-Projekte/
2023-11-28;Incident / Service Management / ITIL;52;/Projekte/K/IT-Entwicklung-Projekte/Incidentmanagement-Servicemanagement-ITIL-Projekte/
2023-11-28;IT Sicherheit;270;/Projekte/K/IT-Entwicklung-Projekte/IT-Sicherheit-Projekte/
2023-11-28;Maschinelles Lernen;21;/Projekte/K/IT-Entwicklung-Projekte/Maschinelles-Lernen-Projekte/
2023-11-28;Natural Language Processing (NLP);7;/Projekte/K/IT-Entwicklung-Projekte/Natural-Language-Processing-Projekte/
2023-11-28;Plattformen / Betriebssysteme;154;/Projekte/K/IT-Entwicklung-Projekte/Plattformen-Betriebssysteme-Projekte/
2023-11-28;Projektleitung / -management (IT);210;/Projekte/K/IT-Entwicklung-Projekte/Projektleitung-Projektmanagement-IT-Projekte/
2023-11-28;Qualitätsmanagement / Testing (IT);137;/Projekte/K/IT-Entwicklung-Projekte/Qualitaetsmanagement-Testing-Projekte/
2023-11-28;SAP;587;/Projekte/K/IT-Entwicklung-Projekte/SAP-Projekte/
2023-11-28;Serveradministration;135;/Projekte/K/IT-Entwicklung-Projekte/Serveradministration-Projekte/
2023-11-28;Shopify;2;/Projekte/K/IT-Entwicklung-Projekte/Shopify-Projekte/
2023-11-28;Software Architektur / Analyse;78;/Projekte/K/IT-Entwicklung-Projekte/Softwarearchitektur-Softwareanalyse-Projekte/
2023-11-28;Softwareentwicklung / -programmierung;662;/Projekte/K/IT-Entwicklung-Projekte/Softwareentwicklung-Softwareprogrammierung-Projekte/
2023-11-28;Softwarepaketierung / Verteilung;25;/Projekte/K/IT-Entwicklung-Projekte/Softwarepaketierung-Verteilung-Projekte/
2023-11-28;Support / Techniker;93;/Projekte/K/IT-Entwicklung-Projekte/Support-Techniker-Projekte/
2023-11-28;System Architektur / Analyse;261;/Projekte/K/IT-Entwicklung-Projekte/Systemarchitektur-Systemanalyse-Projekte/
2023-11-28;Systemadministration;246;/Projekte/K/IT-Entwicklung-Projekte/Systemadministration-Projekte/
2023-11-28;Telekommunikation / Netzwerke;187;/Projekte/K/IT-Entwicklung-Projekte/Telekommunikation-Netzwerke-Projekte/
2023-11-28;User Interface / User Experience;33;/Projekte/K/IT-Entwicklung-Projekte/User-Interface-User-Experience-Projekte/
2023-11-28;Virtualisierung;174;/Projekte/K/IT-Entwicklung-Projekte/Virtualisierung-Projekte/
2023-11-28;Web;292;/Projekte/K/IT-Entwicklung-Projekte/Web-Projekte/
2023-11-28;Weitere IT-Qualifikationen;381;/Projekte/K/IT-Entwicklung-Projekte/Weitere-IT-Qualifikationen-Projekte/
2023-11-28;Marketing, Vertrieb, Kommunikation;226;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/
2023-11-28;Kommunikation;63;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/Kommunikation-Projekte/
2023-11-28;Marketing;104;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/Marketing-Projekte/
2023-11-28;Vertrieb;79;/Projekte/K/Marketing-Vertrieb-Kommunikation-Projekte/Vertrieb-Projekte/
2023-11-28;Management, Unternehmen, Strategie;1000;/Projekte/K/Management-Unternehmen-Strategie-Projekte/
2023-11-28;Management;167;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Management-Projekte/
2023-11-28;Personalwesen;88;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Personalwesen-Projekte/
2023-11-28;Projektleitung / -management / PMO;513;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Projektleitung-Projektmanagement-PMO-Projekte/
2023-11-28;Qualitätsmanagement;186;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Qualitaetsmanagement-Projekte/
2023-11-28;Strategie;132;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Strategie-Projekte/
2023-11-28;Weitere organisatorische Qualifikationen;117;/Projekte/K/Management-Unternehmen-Strategie-Projekte/Weitere-organisatorische-Projekte/
2023-11-28;Sprachen, Dienstleistung, Soziales;54;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/
2023-11-28;Dienstleistung;22;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Dienstleistung-Projekte/
2023-11-28;Erziehung;0;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Erziehung-Projekte/
2023-11-28;Soziales;1;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Soziales-Projekte/
2023-11-28;Sprache / Übersetzung;2;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Sprache-Uebersetzung-Projekte/
2023-11-28;Training / Schulung / Coaching;29;/Projekte/K/Sprachen-Dienstleistung-Soziales-Projekte/Training-Schulung-Coaching-Projekte/
2023-11-28;Technik, Ingenieurwesen;1514;/Projekte/K/Technik-Ingenieurwesen-Projekte/
2023-11-28;Architektur;102;/Projekte/K/Technik-Ingenieurwesen-Projekte/Architektur-Projekte/
2023-11-28;Automatisierungstechnik;114;/Projekte/K/Technik-Ingenieurwesen-Projekte/Automatisierungstechnik-Projekte/
2023-11-28;Bauingenieurwesen;202;/Projekte/K/Technik-Ingenieurwesen-Projekte/Bauingenieurwesen-Projekte/
2023-11-28;Elektrotechnik / Elektronik;242;/Projekte/K/Technik-Ingenieurwesen-Projekte/Elektrotechnik-Elektronik-Projekte/
2023-11-28;Energietechnik;65;/Projekte/K/Technik-Ingenieurwesen-Projekte/Energietechnik-Projekte/
2023-11-28;Fahrzeugbau / -technik;168;/Projekte/K/Technik-Ingenieurwesen-Projekte/Fahrzeugbau-Fahrzeugtechnik-Projekte/
2023-11-28;Fertigungstechnik;57;/Projekte/K/Technik-Ingenieurwesen-Projekte/Fertigungstechnik-Projekte/
2023-11-28;Funk- / Nachrichtentechnik;79;/Projekte/K/Technik-Ingenieurwesen-Projekte/Funktechnik-Nachrichtentechnik-Projekte/
2023-11-28;Handwerk;25;/Projekte/K/Technik-Ingenieurwesen-Projekte/Handwerk-Projekte/
2023-11-28;Installation / Montage / Wartung;34;/Projekte/K/Technik-Ingenieurwesen-Projekte/Installation-Montage-Wartung-Projekte/
2023-11-28;Konstruktionstechnik;41;/Projekte/K/Technik-Ingenieurwesen-Projekte/Konstruktionstechnik-Projekte/
2023-11-28;Luft- / Raumfahrttechnik;5;/Projekte/K/Technik-Ingenieurwesen-Projekte/Luftfahrttechnik-Raumfahrttechnik-Projekte/
2023-11-28;Management (Technik);283;/Projekte/K/Technik-Ingenieurwesen-Projekte/Projektleitung-Projektmanagement-PMO-Projekte/
2023-11-28;Maschinen- / Anlagenbau;178;/Projekte/K/Technik-Ingenieurwesen-Projekte/Maschinenbau-Anlagenbau-Projekte/
2023-11-28;Mechatronik;35;/Projekte/K/Technik-Ingenieurwesen-Projekte/Mechatronik-Projekte/
2023-11-28;Mess- / Regelungstechnik;198;/Projekte/K/Technik-Ingenieurwesen-Projekte/Messtechnik-Regelungstechnik-Projekte/
2023-11-28;Produktionstechnik;100;/Projekte/K/Technik-Ingenieurwesen-Projekte/Produktionstechnik-Projekte/
2023-11-28;Prüftechnik;26;/Projekte/K/Technik-Ingenieurwesen-Projekte/Prueftechnik-Projekte/
2023-11-28;Qualitätsmanagement / Testing (Technik);107;/Projekte/K/Technik-Ingenieurwesen-Projekte/Qualitaetsmanagement-Projekte/
2023-11-28;Robotik / Robotertechnik;37;/Projekte/K/Technik-Ingenieurwesen-Projekte/Robotik-Robotertechnik-Projekte/
2023-11-28;Sicherheitstechnik;104;/Projekte/K/Technik-Ingenieurwesen-Projekte/Sicherheitstechnik-Projekte/
